hodnota,rok,orp,okres,kraj,typHodnoty,pohlavi,vekovaSkupina
731.00835438119,2017,,,CZ052,1,2,1
626.52811735941,2017,,,CZ053,1,2,1
1353.7763234285,2017,,,CZ063,1,2,1
316.39928698752,2017,,,CZ064,1,2,1
1378.5410615818,2017,,,CZ071,1,2,1
289.79999049836,2017,,,CZ072,1,2,1
212.41977763717,2017,,,CZ080,1,2,1
682.85017878574,2017,,,CZ000,1,2,1
3055.2185829177,2017,,,CZ010,1,2,15
1865.0960594587,2017,,,CZ020,1,2,15
2853.2511291132,2017,,,CZ031,1,2,15
1537.1900826446,2017,,,CZ032,1,2,15
8865.3555219365,2017,,,CZ041,1,2,15
912,2017,,,CZ042,1,2,15
2377.579927155,2017,,,CZ051,1,2,15
5487.1408226523,2017,,,CZ052,1,2,15
3266.4407957606,2017,,,CZ053,1,2,15
2869.679684072,2017,,,CZ063,1,2,15
2374.8797926161,2017,,,CZ064,1,2,15
3889.4198955959,2017,,,CZ071,1,2,15
1332.2822230981,2017,,,CZ072,1,2,15
672.6960161447,2017,,,CZ080,1,2,15
2497.7889743521,2017,,,CZ000,1,2,15
2106.0275962237,2016,,CZ0100,,1,2,15
1212.4151309408,2016,,CZ0201,,1,2,15
6047.7453580902,2016,,CZ0202,,1,2,15
1364.1755634638,2016,,CZ0203,,1,2,15
1250.6253126563,2016,,CZ0204,,1,2,15
2758.6206896552,2016,,CZ0205,,1,2,15
1211.3055181696,2016,,CZ0206,,1,2,15
791.76563737134,2016,,CZ0207,,1,2,15
3673.6641221374,2016,,CZ0208,,1,2,15
1223.3285917496,2016,,CZ0209,,1,2,15
33.167495854063,2016,,CZ020A,,1,2,15
1991.2385503783,2016,,CZ020B,,1,2,15
3665.8141517477,2016,,CZ020C,,1,2,15
1937.106918239,2016,,CZ0311,,1,2,15
3490.0284900285,2016,,CZ0312,,1,2,15
144.92753623188,2016,,CZ0313,,1,2,15
964.01028277635,2016,,CZ0314,,1,2,15
1252.0868113523,2016,,CZ0315,,1,2,15
2760.9427609428,2016,,CZ0316,,1,2,15
2358.2766439909,2016,,CZ0317,,1,2,15
1417.9104477612,2016,,CZ0321,,1,2,15
636.26723223754,2016,,CZ0322,,1,2,15
2944.6064139942,2016,,CZ0323,,1,2,15
1220.4424103738,2016,,CZ0324,,1,2,15
509.04977375566,2016,,CZ0325,,1,2,15
6225.2964426877,2016,,CZ0326,,1,2,15
955.69070373588,2016,,CZ0327,,1,2,15
6852.5519848771,2016,,CZ0411,,1,2,15
738.61304883053,2016,,CZ0412,,1,2,15
3141.8753068238,2016,,CZ0413,,1,2,15
1165.4257041114,2016,,CZ0421,,1,2,15
1072.6643598616,2016,,CZ0422,,1,2,15
1417.0815779395,2016,,CZ0423,,1,2,15
2837.9772961816,2016,,CZ0424,,1,2,15
4047.1512770138,2016,,CZ0425,,1,2,15
697.10700592541,2016,,CZ0426,,1,2,15
1247.2487160675,2016,,CZ0427,,1,2,15
10705.49630845,2016,,CZ0511,,1,2,15
3770.7390648567,2016,,CZ0512,,1,2,15
4853.0954879328,2016,,CZ0513,,1,2,15
1282.8344532682,2016,,CZ0514,,1,2,15
15315.0437142,2016,,CZ0521,,1,2,15
3241.0135533294,2016,,CZ0522,,1,2,15
2492.3312883436,2016,,CZ0523,,1,2,15
7520.8913649025,2016,,CZ0524,,1,2,15
3858.024691358,2016,,CZ0525,,1,2,15
708.33333333333,2016,,CZ0531,,1,2,15
8784.9401026811,2016,,CZ0532,,1,2,15
1661.2641815235,2016,,CZ0533,,1,2,15
1181.9595645412,2016,,CZ0534,,1,2,15
2053.4861509074,2016,,CZ0631,,1,2,15
13513.513513514,2016,,CZ0632,,1,2,15
1448.4007242004,2016,,CZ0633,,1,2,15
595.94755661502,2016,,CZ0634,,1,2,15
3429.6028880866,2016,,CZ0635,,1,2,15
2136.0069747167,2016,,CZ0641,,1,2,15
4540.7330464461,2016,,CZ0642,,1,2,15
413.58293426208,2016,,CZ0643,,1,2,15
3577.3710482529,2016,,CZ0644,,1,2,15
2806.2764031382,2016,,CZ0645,,1,2,15
5160.9606540623,2016,,CZ0646,,1,2,15
3623.4738085861,2016,,CZ0647,,1,2,15
665.18847006652,2016,,CZ0711,,1,2,15
3618.8918421591,2016,,CZ0712,,1,2,15
3348.8766426452,2016,,CZ0713,,1,2,15
6542.3848047837,2016,,CZ0714,,1,2,15
4524.7148288973,2016,,CZ0715,,1,2,15
3442.1888790821,2016,,CZ0721,,1,2,15
128.0409731114,2016,,CZ0722,,1,2,15
1255.0988390336,2016,,CZ0723,,1,2,15
2005.3802885791,2016,,CZ0724,,1,2,15
315.8844765343,2016,,CZ0801,,1,2,15
1512.3264967889,2016,,CZ0802,,1,2,15
1253.1328320802,2016,,CZ0803,,1,2,15
198.92014776925,2016,,CZ0804,,1,2,15
251.25628140704,2016,,CZ0805,,1,2,15
935.80932884925,2016,,CZ0806,,1,2,15
3055.2185829177,2017,,CZ0100,,1,2,15
1859.799713877,2017,,CZ0201,,1,2,15
4982.0236260914,2017,,CZ0202,,1,2,15
958.1881533101,2017,,CZ0203,,1,2,15
1977.2614928324,2017,,CZ0204,,1,2,15
3171.6417910448,2017,,CZ0205,,1,2,15
1196.2782454586,2017,,CZ0206,,1,2,15
624.26843542723,2017,,CZ0207,,1,2,15
1854.4935805991,2017,,CZ0208,,1,2,15
1361.2850530901,2017,,CZ0209,,1,2,15
0,2017,,CZ020A,,1,2,15
2047.3705339221,2017,,CZ020B,,1,2,15
7619.8630136986,2017,,CZ020C,,1,2,15
6972.6611487334,2017,,CZ0311,,1,2,15
213.21961620469,2017,,CZ0312,,1,2,15
48.449612403101,2017,,CZ0313,,1,2,15
901.48100450741,2017,,CZ0314,,1,2,15
1566.3643858203,2017,,CZ0315,,1,2,15
2796.2716378162,2017,,CZ0316,,1,2,15
1844.3544759334,2017,,CZ0317,,1,2,15
865.80086580087,2017,,CZ0321,,1,2,15
423.05658381809,2017,,CZ0322,,1,2,15
2730.8558558559,2017,,CZ0323,,1,2,15
1649.1754122939,2017,,CZ0324,,1,2,15
620.41737168641,2017,,CZ0325,,1,2,15
1884.9206349206,2017,,CZ0326,,1,2,15
1470.5882352941,2017,,CZ0327,,1,2,15
23440.4536862,2017,,CZ0411,,1,2,15
2280.1302931596,2017,,CZ0412,,1,2,15
1668.3022571148,2017,,CZ0413,,1,2,15
705.35428021802,2017,,CZ0421,,1,2,15
856.16438356164,2017,,CZ0422,,1,2,15
1444.317749905,2017,,CZ0423,,1,2,15
1937.1727748691,2017,,CZ0424,,1,2,15
39.261876717707,2017,,CZ0425,,1,2,15
974.93036211699,2017,,CZ0426,,1,2,15
727.00836059615,2017,,CZ0427,,1,2,15
3446.8438538206,2017,,CZ0511,,1,2,15
1662.4685138539,2017,,CZ0512,,1,2,15
2943.4748632456,2017,,CZ0513,,1,2,15
363.19612590799,2017,,CZ0514,,1,2,15
15676.816400362,2017,,CZ0521,,1,2,15
2510.2159953298,2017,,CZ0522,,1,2,15
274.29467084639,2017,,CZ0523,,1,2,15
1131.8619128466,2017,,CZ0524,,1,2,15
2511.5919629057,2017,,CZ0525,,1,2,15
502.72308336824,2017,,CZ0531,,1,2,15
8996.2395140295,2017,,CZ0532,,1,2,15
1462.2258326564,2017,,CZ0533,,1,2,15
530.42121684867,2017,,CZ0534,,1,2,15
2081.316553727,2017,,CZ0631,,1,2,15
9278.7682333874,2017,,CZ0632,,1,2,15
60.313630880579,2017,,CZ0633,,1,2,15
160.64257028112,2017,,CZ0634,,1,2,15
1842.9782528566,2017,,CZ0635,,1,2,15
10198.675496689,2017,,CZ0641,,1,2,15
847.58147011545,2017,,CZ0642,,1,2,15
364.33776253751,2017,,CZ0643,,1,2,15
4042.1052631579,2017,,CZ0644,,1,2,15
2096.6271649954,2017,,CZ0645,,1,2,15
720.90628218332,2017,,CZ0646,,1,2,15
3274.1617357002,2017,,CZ0647,,1,2,15
792.75198187995,2017,,CZ0711,,1,2,15
3532.9949238579,2017,,CZ0712,,1,2,15
2616.0337552743,2017,,CZ0713,,1,2,15
4580.9659090909,2017,,CZ0714,,1,2,15
6022.2477943997,2017,,CZ0715,,1,2,15
1867.1298306557,2017,,CZ0721,,1,2,15
451.17628101837,2017,,CZ0722,,1,2,15
883.55948248659,2017,,CZ0723,,1,2,15
2043.795620438,2017,,CZ0724,,1,2,15
275.73529411765,2017,,CZ0801,,1,2,15
733.29143096585,2017,,CZ0802,,1,2,15
328.88726475425,2017,,CZ0803,,1,2,15
622.70025474101,2017,,CZ0804,,1,2,15
302.72452068618,2017,,CZ0805,,1,2,15
1272.1158064044,2017,,CZ0806,,1,2,15
3055.2185829177,2017,1000,,,1,2,15
1523.656776263,2017,2101,,,1,2,15
0,2017,2102,,,1,2,15
1784.0805123513,2017,2103,,,1,2,15
9426.9870609982,2017,2104,,,1,2,15
0,2017,2105,,,1,2,15
3340.7572383073,2017,2106,,,1,2,15
1204.8192771084,2017,2107,,,1,2,15
15015.479876161,2017,2108,,,1,2,15
978.47358121331,2017,2109,,,1,2,15
1533.7423312883,2017,2110,,,1,2,15
0,2017,2111,,,1,2,15
0,2017,2112,,,1,2,15
2662.2296173045,2017,2113,,,1,2,15
2857.1428571429,2017,2114,,,1,2,15
715.56350626118,2017,2115,,,1,2,15
0,2017,2116,,,1,2,15
0,2017,2117,,,1,2,15
2702.7027027027,2017,2118,,,1,2,15
158.22784810127,2017,2119,,,1,2,15
2677.3761713521,2017,2120,,,1,2,15
7619.8630136986,2017,2121,,,1,2,15
741.73971679029,2017,2122,,,1,2,15
998.00399201597,2017,2123,,,1,2,15
899.88751406074,2017,2124,,,1,2,15
3412.9692832765,2017,2125,,,1,2,15
0,2017,2126,,,1,2,15
0,2017,3101,,,1,2,15
8389.6742470805,2017,3102,,,1,2,15
304.25963488844,2017,3103,,,1,2,15
0,2017,3104,,,1,2,15
93.370681605976,2017,3105,,,1,2,15
0,2017,3106,,,1,2,15
2666.6666666667,2017,3107,,,1,2,15
339.2705682782,2017,3108,,,1,2,15
2357.3200992556,2017,3109,,,1,2,15
1818.1818181818,2017,3110,,,1,2,15
3948.772678762,2017,3111,,,1,2,15
1850.7807981492,2017,3112,,,1,2,15
0,2017,3113,,,1,2,15
0,2017,3114,,,1,2,15
1533.7423312883,2017,3115,,,1,2,15
0,2017,3116,,,1,2,15
1742.1602787456,2017,3117,,,1,2,15
0,2017,3201,,,1,2,15
1346.8013468013,2017,3202,,,1,2,15
0,2017,3203,,,1,2,15
0,2017,3204,,,1,2,15
634.63281958296,2017,3205,,,1,2,15
0,2017,3206,,,1,2,15
0,2017,3207,,,1,2,15
862.74509803922,2017,3208,,,1,2,15
2733.1642716258,2017,3209,,,1,2,15
198.4126984127,2017,3210,,,1,2,15
1886.7924528302,2017,3211,,,1,2,15
4158.4158415842,2017,3212,,,1,2,15
0,2017,3213,,,1,2,15
190.11406844106,2017,3214,,,1,2,15
2088.4520884521,2017,3215,,,1,2,15
0,2017,4101,,,1,2,15
3181.4273430782,2017,4102,,,1,2,15
2985.884907709,2017,4103,,,1,2,15
0,2017,4104,,,1,2,15
86440.677966102,2017,4105,,,1,2,15
163.132137031,2017,4106,,,1,2,15
1918.7358916479,2017,4107,,,1,2,15
0,2017,4201,,,1,2,15
1222.2222222222,2017,4202,,,1,2,15
836.82008368201,2017,4203,,,1,2,15
892.85714285714,2017,4204,,,1,2,15
602.86360211002,2017,4205,,,1,2,15
115.47344110855,2017,4206,,,1,2,15
3059.0717299578,2017,4207,,,1,2,15
164.20361247947,2017,4208,,,1,2,15
0,2017,4209,,,1,2,15
0,2017,4210,,,1,2,15
4172.6618705036,2017,4211,,,1,2,15
0,2017,4212,,,1,2,15
1193.5208866155,2017,4213,,,1,2,15
727.80203784571,2017,4214,,,1,2,15
0,2017,4215,,,1,2,15
1280,2017,4216,,,1,2,15
4590.7079646018,2017,5101,,,1,2,15
1833.3333333333,2017,5102,,,1,2,15
2678.5714285714,2017,5103,,,1,2,15
204.49897750511,2017,5104,,,1,2,15
3278.6885245902,2017,5105,,,1,2,15
0,2017,5106,,,1,2,15
0,2017,5107,,,1,2,15
0,2017,5108,,,1,2,15
662.25165562914,2017,5109,,,1,2,15
0,2017,5110,,,1,2,15
1078.167115903,2017,5201,,,1,2,15
0,2017,5202,,,1,2,15
8709.6774193548,2017,5203,,,1,2,15
7575.7575757576,2017,5204,,,1,2,15
16920.473773266,2017,5205,,,1,2,15
0,2017,5206,,,1,2,15
673.72473532243,2017,5207,,,1,2,15
579.15057915058,2017,5208,,,1,2,15
218.02325581395,2017,5209,,,1,2,15
2158.273381295,2017,5210,,,1,2,15
0,2017,5211,,,1,2,15
5524.861878453,2017,5212,,,1,2,15
2146.4646464646,2017,5213,,,1,2,15
579.29036929761,2017,5214,,,1,2,15
511.94539249147,2017,5215,,,1,2,15
1719.9017199017,2017,5301,,,1,2,15
1568.6274509804,2017,5302,,,1,2,15
0,2017,5303,,,1,2,15
213.44717182497,2017,5304,,,1,2,15
0,2017,5305,,,1,2,15
0,2017,5306,,,1,2,15
1829.2682926829,2017,5307,,,1,2,15
2439.0243902439,2017,5308,,,1,2,15
12370.723945903,2017,5309,,,1,2,15
0,2017,5310,,,1,2,15
0,2017,5311,,,1,2,15
1222.8260869565,2017,5312,,,1,2,15
0,2017,5313,,,1,2,15
0,2017,5314,,,1,2,15
1526.7175572519,2017,5315,,,1,2,15
1066.0980810235,2017,6101,,,1,2,15
3546.7128027682,2017,6102,,,1,2,15
0,2017,6103,,,1,2,15
0,2017,6104,,,1,2,15
10301.62412993,2017,6105,,,1,2,15
0,2017,6106,,,1,2,15
0,2017,6107,,,1,2,15
2358.4905660377,2017,6108,,,1,2,15
0,2017,6109,,,1,2,15
95.877277085331,2017,6110,,,1,2,15
476.19047619048,2017,6111,,,1,2,15
2208.2018927445,2017,6112,,,1,2,15
238.66348448687,2017,6113,,,1,2,15
4221.9541616405,2017,6114,,,1,2,15
0,2017,6115,,,1,2,15
20435.193945128,2017,6201,,,1,2,15
1242.7506213753,2017,6202,,,1,2,15
846.46818447169,2017,6203,,,1,2,15
5555.5555555556,2017,6204,,,1,2,15
0,2017,6205,,,1,2,15
5483.8709677419,2017,6206,,,1,2,15
3320.5619412516,2017,6207,,,1,2,15
1734.1040462428,2017,6208,,,1,2,15
0,2017,6209,,,1,2,15
0,2017,6210,,,1,2,15
995.02487562189,2017,6211,,,1,2,15
0,2017,6212,,,1,2,15
0,2017,6213,,,1,2,15
0,2017,6214,,,1,2,15
418.410041841,2017,6215,,,1,2,15
0,2017,6216,,,1,2,15
1261.8296529968,2017,6217,,,1,2,15
119.76047904192,2017,6218,,,1,2,15
1076.2331838565,2017,6219,,,1,2,15
4060.6653620352,2017,6220,,,1,2,15
0,2017,6221,,,1,2,15
632.11125158028,2017,7101,,,1,2,15
792.75198187995,2017,7102,,,1,2,15
0,2017,7103,,,1,2,15
586.51026392962,2017,7104,,,1,2,15
2909.0909090909,2017,7105,,,1,2,15
0,2017,7106,,,1,2,15
4035.8744394619,2017,7107,,,1,2,15
2925.9084473808,2017,7108,,,1,2,15
7240.3560830861,2017,7109,,,1,2,15
1912.0458891013,2017,7110,,,1,2,15
4844.0610484406,2017,7111,,,1,2,15
2544.0313111546,2017,7112,,,1,2,15
11931.818181818,2017,7113,,,1,2,15
874.63556851312,2017,7201,,,1,2,15
0,2017,7202,,,1,2,15
2741.6038382454,2017,7203,,,1,2,15
0,2017,7204,,,1,2,15
1986.7549668874,2017,7205,,,1,2,15
1861.7021276596,2017,7206,,,1,2,15
151.05740181269,2017,7207,,,1,2,15
986.54708520179,2017,7208,,,1,2,15
9914.5299145299,2017,7209,,,1,2,15
1083.4236186349,2017,7210,,,1,2,15
0,2017,7211,,,1,2,15
273.22404371585,2017,7212,,,1,2,15
543.74691052892,2017,7213,,,1,2,15
163.39869281046,2017,8101,,,1,2,15
416.08876560333,2017,8102,,,1,2,15
343.24942791762,2017,8103,,,1,2,15
0,2017,8104,,,1,2,15
0,2017,8105,,,1,2,15
857.8431372549,2017,8106,,,1,2,15
902.52707581227,2017,8107,,,1,2,15
421.71850289931,2017,8108,,,1,2,15
222.22222222222,2017,8109,,,1,2,15
0,2017,8110,,,1,2,15
289.43560057887,2017,8111,,,1,2,15
662.25165562914,2017,8112,,,1,2,15
760.45627376426,2017,8113,,,1,2,15
204.08163265306,2017,8114,,,1,2,15
1040.763226366,2017,8115,,,1,2,15
681.81818181818,2017,8116,,,1,2,15
269.05829596413,2017,8117,,,1,2,15
355.02958579882,2017,8118,,,1,2,15
1273.0465320457,2017,8119,,,1,2,15
305.81039755352,2017,8120,,,1,2,15
734.69387755102,2017,8121,,,1,2,15
0,2017,8122,,,1,2,15
2106.0275962237,2016,,,CZ010,1,2,15
1840.7320037172,2016,,,CZ020,1,2,15
1813.8630965234,2016,,,CZ031,1,2,15
1941.5027735754,2016,,,CZ032,1,2,15
3444.6130500759,2016,,,CZ041,1,2,15
1692.7362331262,2016,,,CZ042,1,2,15
5488.0518428514,2016,,,CZ051,1,2,15
7186.2769589475,2016,,,CZ052,1,2,15
3486.0643713867,2016,,,CZ053,1,2,15
4445.6021533385,2016,,,CZ063,1,2,15
3129.063378214,2016,,,CZ064,1,2,15
4161.4678899083,2016,,,CZ071,1,2,15
1610.6110847939,2016,,,CZ072,1,2,15
856.602514184,2016,,,CZ080,1,2,15
2721.9481153848,2016,,,CZ000,1,2,15
2106.0275962237,2016,1000,,,1,2,15
1143.7908496732,2016,2101,,,1,2,15
0,2016,2102,,,1,2,15
1623.6867239733,2016,2103,,,1,2,15
8224.2990654206,2016,2104,,,1,2,15
33.178500331785,2016,2105,,,1,2,15
1363.6363636364,2016,2106,,,1,2,15
1394.422310757,2016,2107,,,1,2,15
18181.818181818,2016,2108,,,1,2,15
1709.0620031797,2016,2109,,,1,2,15
1182.3273179838,2016,2110,,,1,2,15
477.70700636943,2016,2111,,,1,2,15
0,2016,2112,,,1,2,15
2469.1358024691,2016,2113,,,1,2,15
2391.3043478261,2016,2114,,,1,2,15
904.56806874717,2016,2115,,,1,2,15
0,2016,2116,,,1,2,15
293.68575624082,2016,2117,,,1,2,15
1736.9727047146,2016,2118,,,1,2,15
7302.5335320417,2016,2119,,,1,2,15
2481.5560026828,2016,2120,,,1,2,15
3662.6916524702,2016,2121,,,1,2,15
634.69675599436,2016,2122,,,1,2,15
1153.8461538462,2016,2123,,,1,2,15
349.65034965035,2016,2124,,,1,2,15
1929.8245614035,2016,2125,,,1,2,15
0,2016,2126,,,1,2,15
727.27272727273,2016,3101,,,1,2,15
2248.2291345858,2016,3102,,,1,2,15
5010.2249488753,2016,3103,,,1,2,15
0,2016,3104,,,1,2,15
187.265917603,2016,3105,,,1,2,15
0,2016,3106,,,1,2,15
2894.7368421053,2016,3107,,,1,2,15
341.29692832765,2016,3108,,,1,2,15
1765.447667087,2016,3109,,,1,2,15
1008.064516129,2016,3110,,,1,2,15
4211.6630669546,2016,3111,,,1,2,15
2748.5380116959,2016,3112,,,1,2,15
0,2016,3113,,,1,2,15
181.81818181818,2016,3114,,,1,2,15
1223.2415902141,2016,3115,,,1,2,15
246.30541871921,2016,3116,,,1,2,15
0,2016,3117,,,1,2,15
0,2016,3201,,,1,2,15
2164.0091116173,2016,3202,,,1,2,15
778.21011673152,2016,3203,,,1,2,15
0,2016,3204,,,1,2,15
630.63063063063,2016,3205,,,1,2,15
203.25203252033,2016,3206,,,1,2,15
0,2016,3207,,,1,2,15
628.93081761006,2016,3208,,,1,2,15
2942.8904428904,2016,3209,,,1,2,15
1039.501039501,2016,3210,,,1,2,15
6225.2964426877,2016,3211,,,1,2,15
2213.2796780684,2016,3212,,,1,2,15
568.18181818182,2016,3213,,,1,2,15
576.92307692308,2016,3214,,,1,2,15
1125,2016,3215,,,1,2,15
0,2016,4101,,,1,2,15
8646.288209607,2016,4102,,,1,2,15
933.55299286107,2016,4103,,,1,2,15
5090.9090909091,2016,4104,,,1,2,15
8170.5150976909,2016,4105,,,1,2,15
162.33766233766,2016,4106,,,1,2,15
2837.6844494892,2016,4107,,,1,2,15
190.47619047619,2016,4201,,,1,2,15
1040.4624277457,2016,4202,,,1,2,15
1272.5344644751,2016,4203,,,1,2,15
698.60279441118,2016,4204,,,1,2,15
1132.9305135952,2016,4205,,,1,2,15
12091.898428053,2016,4206,,,1,2,15
4460.5809128631,2016,4207,,,1,2,15
1497.5041597338,2016,4208,,,1,2,15
175.13134851138,2016,4209,,,1,2,15
0,2016,4210,,,1,2,15
1900.5847953216,2016,4211,,,1,2,15
2007.0838252656,2016,4212,,,1,2,15
809.88917306053,2016,4213,,,1,2,15
1242.6900584795,2016,4214,,,1,2,15
197.23865877712,2016,4215,,,1,2,15
1920,2016,4216,,,1,2,15
14388.489208633,2016,5101,,,1,2,15
652.52854812398,2016,5102,,,1,2,15
3600.6546644845,2016,5103,,,1,2,15
1851.8518518519,2016,5104,,,1,2,15
5886.1788617886,2016,5105,,,1,2,15
159.48963317384,2016,5106,,,1,2,15
701.75438596491,2016,5107,,,1,2,15
1066.0980810235,2016,5108,,,1,2,15
1075.2688172043,2016,5109,,,1,2,15
9885.9315589354,2016,5110,,,1,2,15
2067.1834625323,2016,5201,,,1,2,15
16485.90021692,2016,5202,,,1,2,15
7540.9836065574,2016,5203,,,1,2,15
5185.1851851852,2016,5204,,,1,2,15
16808.149405772,2016,5205,,,1,2,15
11203.319502075,2016,5206,,,1,2,15
2270.4837117473,2016,5207,,,1,2,15
376.64783427495,2016,5208,,,1,2,15
142.75517487509,2016,5209,,,1,2,15
3928.5714285714,2016,5210,,,1,2,15
299.40119760479,2016,5211,,,1,2,15
3412.0734908136,2016,5212,,,1,2,15
7107.2319201995,2016,5213,,,1,2,15
1815.5410312273,2016,5214,,,1,2,15
4833.3333333333,2016,5215,,,1,2,15
0,2016,5301,,,1,2,15
1590.4572564612,2016,5302,,,1,2,15
0,2016,5303,,,1,2,15
474.6835443038,2016,5304,,,1,2,15
0,2016,5305,,,1,2,15
0,2016,5306,,,1,2,15
921.65898617512,2016,5307,,,1,2,15
2992.125984252,2016,5308,,,1,2,15
11918.718249316,2016,5309,,,1,2,15
1781.7371937639,2016,5310,,,1,2,15
539.56834532374,2016,5311,,,1,2,15
1092.8961748634,2016,5312,,,1,2,15
0,2016,5313,,,1,2,15
3315.649867374,2016,5314,,,1,2,15
1949.0254872564,2016,5315,,,1,2,15
852.87846481876,2016,6101,,,1,2,15
3716.5082108902,2016,6102,,,1,2,15
3816.7938931298,2016,6103,,,1,2,15
0,2016,6104,,,1,2,15
15434.681543468,2016,6105,,,1,2,15
0,2016,6106,,,1,2,15
3891.0505836576,2016,6107,,,1,2,15
2309.4688221709,2016,6108,,,1,2,15
0,2016,6109,,,1,2,15
868.72586872587,2016,6110,,,1,2,15
0,2016,6111,,,1,2,15
898.20359281437,2016,6112,,,1,2,15
293.77203290247,2016,6113,,,1,2,15
5895.9537572254,2016,6114,,,1,2,15
2988.0478087649,2016,6115,,,1,2,15
3871.5769593957,2016,6201,,,1,2,15
647.24919093851,2016,6202,,,1,2,15
4544.779444527,2016,6203,,,1,2,15
4966.32996633,2016,6204,,,1,2,15
0,2016,6205,,,1,2,15
6871.4632174616,2016,6206,,,1,2,15
2836.0049321825,2016,6207,,,1,2,15
1915.7088122605,2016,6208,,,1,2,15
0,2016,6209,,,1,2,15
0,2016,6210,,,1,2,15
985.22167487685,2016,6211,,,1,2,15
0,2016,6212,,,1,2,15
0,2016,6213,,,1,2,15
0,2016,6214,,,1,2,15
18181.818181818,2016,6215,,,1,2,15
0,2016,6216,,,1,2,15
0,2016,6217,,,1,2,15
952.38095238095,2016,6218,,,1,2,15
1320.4225352113,2016,6219,,,1,2,15
4534.253326762,2016,6220,,,1,2,15
1285.7142857143,2016,6221,,,1,2,15
996.26400996264,2016,7101,,,1,2,15
664.45182724252,2016,7102,,,1,2,15
0,2016,7103,,,1,2,15
0,2016,7104,,,1,2,15
727.27272727273,2016,7105,,,1,2,15
0,2016,7106,,,1,2,15
4682.7794561934,2016,7107,,,1,2,15
3736.9914853359,2016,7108,,,1,2,15
10452.143276571,2016,7109,,,1,2,15
781.25,2016,7110,,,1,2,15
7651.7150395778,2016,7111,,,1,2,15
2723.7354085603,2016,7112,,,1,2,15
420.16806722689,2016,7113,,,1,2,15
1201.2012012012,2016,7201,,,1,2,15
0,2016,7202,,,1,2,15
5114.0290255701,2016,7203,,,1,2,15
1256.2814070352,2016,7204,,,1,2,15
803.21285140562,2016,7205,,,1,2,15
2513.2275132275,2016,7206,,,1,2,15
203.04568527919,2016,7207,,,1,2,15
0,2016,7208,,,1,2,15
7370.1842546064,2016,7209,,,1,2,15
647.94816414687,2016,7210,,,1,2,15
1288.6597938144,2016,7211,,,1,2,15
1014.1987829615,2016,7212,,,1,2,15
1108.3123425693,2016,7213,,,1,2,15
0,2016,8101,,,1,2,15
138.50415512465,2016,8102,,,1,2,15
672.64573991031,2016,8103,,,1,2,15
161.81229773463,2016,8104,,,1,2,15
0,2016,8105,,,1,2,15
1091.3500404204,2016,8106,,,1,2,15
2559.4149908592,2016,8107,,,1,2,15
465.83850931677,2016,8108,,,1,2,15
332.59423503326,2016,8109,,,1,2,15
3763.4408602151,2016,8110,,,1,2,15
485.77376821652,2016,8111,,,1,2,15
221.2389380531,2016,8112,,,1,2,15
192.67822736031,2016,8113,,,1,2,15
100.50251256281,2016,8114,,,1,2,15
175.43859649123,2016,8115,,,1,2,15
707.54716981132,2016,8116,,,1,2,15
178.25311942959,2016,8117,,,1,2,15
5915.8134243458,2016,8118,,,1,2,15
937.04245973646,2016,8119,,,1,2,15
0,2016,8120,,,1,2,15
880.70456365092,2016,8121,,,1,2,15
630.91482649842,2016,8122,,,1,2,15
1032.3082239115,2016,,,CZ010,1,2,7
609.18744923438,2016,,,CZ020,1,2,7
1430.4612656093,2016,,,CZ031,1,2,7
447.47393744988,2016,,,CZ032,1,2,7
1122.3626046337,2016,,,CZ041,1,2,7
385.15855693927,2016,,,CZ042,1,2,7
1676.9675364398,2016,,,CZ051,1,2,7
1715.6515859162,2016,,,CZ052,1,2,7
678.32217632816,2016,,,CZ053,1,2,7
699.813860252,2016,,,CZ063,1,2,7
756.37979921833,2016,,,CZ064,1,2,7
914.01251494059,2016,,,CZ071,1,2,7
397.96960413288,2016,,,CZ072,1,2,7
234.57303923423,2016,,,CZ080,1,2,7
792.41103623587,2016,,,CZ000,1,2,7
1032.3082239115,2016,1000,,,1,2,7
210.90201168073,2016,2101,,,1,2,7
33.222591362126,2016,2102,,,1,2,7
60.031216232441,2016,2103,,,1,2,7
2581.3295615276,2016,2104,,,1,2,7
8.7619381407167,2016,2105,,,1,2,7
628.60136196962,2016,2106,,,1,2,7
261.89436927106,2016,2107,,,1,2,7
6691.6823014384,2016,2108,,,1,2,7
415.28877951242,2016,2109,,,1,2,7
210.54964539007,2016,2110,,,1,2,7
31.515915537346,2016,2111,,,1,2,7
0,2016,2112,,,1,2,7
514.28571428571,2016,2113,,,1,2,7
641.98587631072,2016,2114,,,1,2,7
317.46031746032,2016,2115,,,1,2,7
0,2016,2116,,,1,2,7
0,2016,2117,,,1,2,7
373.4827264239,2016,2118,,,1,2,7
1025.36427415,2016,2119,,,1,2,7
403.22580645161,2016,2120,,,1,2,7
2632.9029012242,2016,2121,,,1,2,7
1465.4698662759,2016,2122,,,1,2,7
245.90163934426,2016,2123,,,1,2,7
146.37716516223,2016,2124,,,1,2,7
100.56989607777,2016,2125,,,1,2,7
0,2016,2126,,,1,2,7
61.881188118812,2016,3101,,,1,2,7
4782.9726174818,2016,3102,,,1,2,7
601.5037593985,2016,3103,,,1,2,7
0,2016,3104,,,1,2,7
